timestamp,proceso,error_level,error_message,mensaje,log_category
2026-09-18 21:09:46.800,Server,0.0,"SQL Server detected the following NUMA node configuration (NUMA Node number 0, Processor Group number 0, CPU Mask 0x000000000000003f).","SQL Server detected the following NUMA node configuration (NUMA Node number 0, Processor Group number 0, CPU Mask 0x000000000000003f).",CONFIGURATION
2026-09-18 21:09:46.810,Server,0.0,Page exclusion bitmap is enabled.,Page exclusion bitmap is enabled.,INFO
2026-09-18 21:09:46.880,Server,0.0,Buffer pool extension is not supported on Linux platform.,Buffer pool extension is not supported on Linux platform.,INFO
2026-09-18 21:09:46.900,Server,0.0,Buffer Pool: Allocating 4194304 bytes for 468015 hashPages.,Buffer Pool: Allocating 4194304 bytes for 468015 hashPages.,INFO
2026-09-18 21:09:47.390,Server,0.0,Buffer pool extension is already disabled. No action is necessary.,Buffer pool extension is already disabled. No action is necessary.,INFO
2026-09-18 21:09:48.770,Server,0.0,Installing Client TLS certificates to the store.,Installing Client TLS certificates to the store.,INFO
2026-09-18 21:09:48.790,Server,0.0,CPU vectorization level(s) detected: SSE SSE2 SSE3 SSSE3 SSE41 SSE42 AVX AVX2 POPCNT BMI1 BMI2 AVX512 (F CD BW DQ VL IFMA VBMI VBMI2 VNNI BITALG VPOQCNTDQ VP2INTERSECT),CPU vectorization level(s) detected: SSE SSE2 SSE3 SSSE3 SSE41 SSE42 AVX AVX2 POPCNT BMI1 BMI2 AVX512 (F CD BW DQ VL IFMA VBMI VBMI2 VNNI BITALG VPOQCNTDQ VP2INTERSECT),INFO
2026-09-18 21:09:48.940,Server,0.0,Successfully initialized the TLS configuration. Allowed TLS protocol versions are ['1.0 1.1 1.2']. Allowed TLS ciphers are ['ECDHE-ECDSA-AES128-GCM-SHA256:ECDHE-ECDSA-AES256-GCM-SHA384:ECDHE-RSA-AES128-GCM-SHA256:ECDHE-RSA-AES256-GCM-SHA384:ECDHE-ECDSA-AES128-SHA256:ECDHE-ECDSA-AES256-SHA384:ECDHE-ECDSA-AES256-SHA:ECDHE-ECDSA-AES128-SHA:AES256-GCM-SHA384:AES128-GCM-SHA256:AES256-SHA256:AES128-SHA256:AES256-SHA:AES128-SHA:!DHE-RSA-AES256-GCM-SHA384:!DHE-RSA-AES128-GCM-SHA256:!DHE-RSA-AES256-SHA:!DHE-RSA-AES128-SHA'].,Successfully initialized the TLS configuration. Allowed TLS protocol versions are ['1.0 1.1 1.2']. Allowed TLS ciphers are ['ECDHE-ECDSA-AES128-GCM-SHA256:ECDHE-ECDSA-AES256-GCM-SHA384:ECDHE-RSA-AES128-GCM-SHA256:ECDHE-RSA-AES256-GCM-SHA384:ECDHE-ECDSA-AES128-SHA256:ECDHE-ECDSA-AES256-SHA384:ECDHE-ECDSA-AES256-SHA:ECDHE-ECDSA-AES128-SHA:AES256-GCM-SHA384:AES128-GCM-SHA256:AES256-SHA256:AES128-SHA256:AES256-SHA:AES128-SHA:!DHE-RSA-AES256-GCM-SHA384:!DHE-RSA-AES128-GCM-SHA256:!DHE-RSA-AES256-SHA:!DHE-RSA-AES128-SHA'].,CONFIGURATION
2026-09-18 21:09:49.000,Server,0.0,"Query Store settings initialized with enabled = 1,","Query Store settings initialized with enabled = 1,",CONFIGURATION
2026-09-18 21:09:49.030,Server,0.0,The maximum number of dedicated administrator connections for this instance is '1',The maximum number of dedicated administrator connections for this instance is '1',INFO
2026-09-18 21:09:49.040,Server,0.0,Node configuration: node 0: CPU mask: 0x000000000000003f:0 Active CPU mask: 0x000000000000003f:0. This message provides a description of the NUMA configuration for this computer. This is an informational message only. No user action is required.,Node configuration: node 0: CPU mask: 0x000000000000003f:0 Active CPU mask: 0x000000000000003f:0. This message provides a description of the NUMA configuration for this computer. This is an informational message only. No user action is required.,CONFIGURATION
2026-09-18 21:09:49.080,Server,0.0,Using dynamic lock allocation. Initial allocation of 2500 Lock blocks and 5000 Lock Owner blocks per node. This is an informational message only. No user action is required.,Using dynamic lock allocation. Initial allocation of 2500 Lock blocks and 5000 Lock Owner blocks per node. This is an informational message only. No user action is required.,INFO
2026-09-18 21:09:49.130,Server,0.0,In-Memory OLTP initialized on lowend machine.,In-Memory OLTP initialized on lowend machine.,INFO
2026-09-18 21:09:49.230,Server,0.0,CLR version v4.0.30319 loaded.,CLR version v4.0.30319 loaded.,INFO
2026-09-18 21:09:49.310,Server,0.0,[INFO] Created Extended Events session 'hkenginexesession',[INFO] Created Extended Events session 'hkenginexesession',INFO
2026-09-18 21:09:49.320,Server,0.0,Database Instant File Initialization: enabled. For security and performance considerations see the topic 'Database Instant File Initialization' in SQL Server Books Online. This is an informational message only. No user action is required.,Database Instant File Initialization: enabled. For security and performance considerations see the topic 'Database Instant File Initialization' in SQL Server Books Online. This is an informational message only. No user action is required.,PERFORMANCE
2026-09-18 21:09:49.340,Server,0.0,Total Log Writer threads: 2. This is an informational message; no user action is required.,Total Log Writer threads: 2. This is an informational message; no user action is required.,INFO
2026-09-18 21:09:49.370,Server,0.0,clwb is selected for pmem flush operation.,clwb is selected for pmem flush operation.,INFO
2026-09-18 21:09:49.370,Server,0.0,Software Usage Metrics is disabled.,Software Usage Metrics is disabled.,INFO
2026-09-18 21:09:49.400,spid24s,0.0,"[1]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0","[1]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO
2026-09-18 21:09:49.400,spid24s,0.0,Starting up database 'master'.,Starting up database 'master'.,STARTUP
2026-09-18 21:09:49.520,spid24s,0.0,35 transactions rolled forward in database 'master' (1:0). This is an informational message only. No user action is required.,35 transactions rolled forward in database 'master' (1:0). This is an informational message only. No user action is required.,INFO
2026-09-18 21:09:49.560,spid24s,0.0,0 transactions rolled back in database 'master' (1:0). This is an informational message only. No user action is required.,0 transactions rolled back in database 'master' (1:0). This is an informational message only. No user action is required.,INFO
2026-09-18 21:09:49.570,spid24s,0.0,Recovery is writing a checkpoint in database 'master' (1). This is an informational message only. No user action is required.,Recovery is writing a checkpoint in database 'master' (1). This is an informational message only. No user action is required.,STARTUP
2026-09-18 21:09:49.740,spid24s,0.0,"[32762]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0","[32762]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO
2026-09-18 21:09:49.760,spid26s,0.0,"[32767]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0","[32767]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO
2026-09-18 21:09:49.760,spid24s,0.0,Starting up database 'model_replicatedmaster'.,Starting up database 'model_replicatedmaster'.,STARTUP
2026-09-18 21:09:49.760,spid26s,0.0,Starting up database 'mssqlsystemresource'.,Starting up database 'mssqlsystemresource'.,STARTUP
2026-09-18 21:09:49.780,spid26s,0.0,The resource database build version is 16.00.4265. This is an informational message only. No user action is required.,The resource database build version is 16.00.4265. This is an informational message only. No user action is required.,INFO
2026-09-18 21:09:49.830,spid26s,0.0,"[3]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0","[3]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO
2026-09-18 21:09:49.830,spid26s,0.0,Starting up database 'model'.,Starting up database 'model'.,STARTUP
2026-09-18 21:09:49.910,spid24s,0.0,Converting database 'model_replicatedmaster' from version 927 to the current version 957.,Converting database 'model_replicatedmaster' from version 927 to the current version 957.,INFO
2026-09-18 21:09:49.910,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 927 to version 928.,Database 'model_replicatedmaster' running the upgrade step from version 927 to version 928.,INFO
2026-09-18 21:09:49.940,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 928 to version 929.,Database 'model_replicatedmaster' running the upgrade step from version 928 to version 929.,INFO
2026-09-18 21:09:49.970,Server,0.0,Common language runtime (CLR) functionality initialized.,Common language runtime (CLR) functionality initialized.,INFO
2026-09-18 21:09:50.030,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 929 to version 930.,Database 'model_replicatedmaster' running the upgrade step from version 929 to version 930.,INFO
2026-09-18 21:09:50.060,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 930 to version 931.,Database 'model_replicatedmaster' running the upgrade step from version 930 to version 931.,INFO
2026-09-18 21:09:50.090,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 931 to version 932.,Database 'model_replicatedmaster' running the upgrade step from version 931 to version 932.,INFO
2026-09-18 21:09:50.120,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 932 to version 933.,Database 'model_replicatedmaster' running the upgrade step from version 932 to version 933.,INFO
2026-09-18 21:09:50.140,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 933 to version 934.,Database 'model_replicatedmaster' running the upgrade step from version 933 to version 934.,INFO
2026-09-18 21:09:50.160,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 934 to version 935.,Database 'model_replicatedmaster' running the upgrade step from version 934 to version 935.,INFO
2026-09-18 21:09:50.190,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 935 to version 936.,Database 'model_replicatedmaster' running the upgrade step from version 935 to version 936.,INFO
2026-09-18 21:09:50.220,Server,0.0,External governance manager initialized,External governance manager initialized,INFO
2026-09-18 21:09:50.220,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 936 to version 937.,Database 'model_replicatedmaster' running the upgrade step from version 936 to version 937.,INFO
2026-09-18 21:09:50.240,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 937 to version 938.,Database 'model_replicatedmaster' running the upgrade step from version 937 to version 938.,INFO
2026-09-18 21:09:50.270,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 938 to version 939.,Database 'model_replicatedmaster' running the upgrade step from version 938 to version 939.,INFO
2026-09-18 21:09:50.300,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 939 to version 940.,Database 'model_replicatedmaster' running the upgrade step from version 939 to version 940.,INFO
2026-09-18 21:09:50.320,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 940 to version 941.,Database 'model_replicatedmaster' running the upgrade step from version 940 to version 941.,INFO
2026-09-18 21:09:50.350,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 941 to version 942.,Database 'model_replicatedmaster' running the upgrade step from version 941 to version 942.,INFO
2026-09-18 21:09:50.380,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 942 to version 943.,Database 'model_replicatedmaster' running the upgrade step from version 942 to version 943.,INFO
2026-09-18 21:09:50.450,spid33s,0.0,A self-generated certificate was successfully loaded for encryption.,A self-generated certificate was successfully loaded for encryption.,INFO
2026-09-18 21:09:50.460,spid33s,0.0,Server is listening on [ 'any' <ipv6> 1433] accept sockets 1.,Server is listening on [ 'any' <ipv6> 1433] accept sockets 1.,INFO
2026-09-18 21:09:50.460,spid33s,0.0,Server is listening on [ 'any' <ipv4> 1433] accept sockets 1.,Server is listening on [ 'any' <ipv4> 1433] accept sockets 1.,INFO
2026-09-18 21:09:50.470,Server,0.0,Server is listening on [ ::1 <ipv6> 1434] accept sockets 1.,Server is listening on [ ::1 <ipv6> 1434] accept sockets 1.,INFO
2026-09-18 21:09:50.470,Server,0.0,Server is listening on [ 127.0.0.1 <ipv4> 1434] accept sockets 1.,Server is listening on [ 127.0.0.1 <ipv4> 1434] accept sockets 1.,INFO
2026-09-18 21:09:50.480,Server,0.0,Dedicated admin connection support was established for listening locally on port 1434.,Dedicated admin connection support was established for listening locally on port 1434.,INFO
2026-09-18 21:09:50.490,spid33s,0.0,Server is listening on [ ::1 <ipv6> 1431] accept sockets 1.,Server is listening on [ ::1 <ipv6> 1431] accept sockets 1.,INFO
2026-09-18 21:09:50.490,spid33s,0.0,Server is listening on [ 127.0.0.1 <ipv4> 1431] accept sockets 1.,Server is listening on [ 127.0.0.1 <ipv4> 1431] accept sockets 1.,INFO
2026-09-18 21:09:50.490,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 943 to version 944.,Database 'model_replicatedmaster' running the upgrade step from version 943 to version 944.,INFO
2026-09-18 21:09:50.500,spid33s,0.0,SQL Server is now ready for client connections. This is an informational message; no user action is required.,SQL Server is now ready for client connections. This is an informational message; no user action is required.,STARTUP
2026-09-18 21:09:50.520,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 944 to version 945.,Database 'model_replicatedmaster' running the upgrade step from version 944 to version 945.,INFO
2026-09-18 21:09:50.560,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 945 to version 946.,Database 'model_replicatedmaster' running the upgrade step from version 945 to version 946.,INFO
2026-09-18 21:09:50.590,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 946 to version 947.,Database 'model_replicatedmaster' running the upgrade step from version 946 to version 947.,INFO
2026-09-18 21:09:50.620,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 947 to version 948.,Database 'model_replicatedmaster' running the upgrade step from version 947 to version 948.,INFO
2026-09-18 21:09:50.650,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 948 to version 949.,Database 'model_replicatedmaster' running the upgrade step from version 948 to version 949.,INFO
2026-09-18 21:09:50.690,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 949 to version 950.,Database 'model_replicatedmaster' running the upgrade step from version 949 to version 950.,INFO
2026-09-18 21:09:50.720,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 950 to version 951.,Database 'model_replicatedmaster' running the upgrade step from version 950 to version 951.,INFO
2026-09-18 21:09:50.770,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 951 to version 952.,Database 'model_replicatedmaster' running the upgrade step from version 951 to version 952.,INFO
2026-09-18 21:09:50.810,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 952 to version 953.,Database 'model_replicatedmaster' running the upgrade step from version 952 to version 953.,INFO
2026-09-18 21:09:50.870,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 953 to version 954.,Database 'model_replicatedmaster' running the upgrade step from version 953 to version 954.,INFO
2026-09-18 21:09:50.890,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 954 to version 955.,Database 'model_replicatedmaster' running the upgrade step from version 954 to version 955.,INFO
2026-09-18 21:09:50.920,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 955 to version 956.,Database 'model_replicatedmaster' running the upgrade step from version 955 to version 956.,INFO
2026-09-18 21:09:50.980,spid24s,0.0,Database 'model_replicatedmaster' running the upgrade step from version 956 to version 957.,Database 'model_replicatedmaster' running the upgrade step from version 956 to version 957.,INFO
2026-09-18 21:09:51.120,spid24s,0.0,"[32761]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0","[32761]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO
2026-09-18 21:09:51.120,spid24s,0.0,Starting up database 'model_msdb'.,Starting up database 'model_msdb'.,STARTUP
2026-09-18 21:09:51.310,spid24s,0.0,Converting database 'model_msdb' from version 927 to the current version 957.,Converting database 'model_msdb' from version 927 to the current version 957.,INFO
2026-09-18 21:09:51.310,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 927 to version 928.,Database 'model_msdb' running the upgrade step from version 927 to version 928.,INFO
2026-09-18 21:09:51.350,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 928 to version 929.,Database 'model_msdb' running the upgrade step from version 928 to version 929.,INFO
2026-09-18 21:09:51.450,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 929 to version 930.,Database 'model_msdb' running the upgrade step from version 929 to version 930.,INFO
2026-09-18 21:09:51.490,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 930 to version 931.,Database 'model_msdb' running the upgrade step from version 930 to version 931.,INFO
2026-09-18 21:09:51.530,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 931 to version 932.,Database 'model_msdb' running the upgrade step from version 931 to version 932.,INFO
2026-09-18 21:09:51.590,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 932 to version 933.,Database 'model_msdb' running the upgrade step from version 932 to version 933.,INFO
2026-09-18 21:09:51.620,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 933 to version 934.,Database 'model_msdb' running the upgrade step from version 933 to version 934.,INFO
2026-09-18 21:09:51.680,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 934 to version 935.,Database 'model_msdb' running the upgrade step from version 934 to version 935.,INFO
2026-09-18 21:09:51.710,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 935 to version 936.,Database 'model_msdb' running the upgrade step from version 935 to version 936.,INFO
2026-09-18 21:09:51.750,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 936 to version 937.,Database 'model_msdb' running the upgrade step from version 936 to version 937.,INFO
2026-09-18 21:09:51.790,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 937 to version 938.,Database 'model_msdb' running the upgrade step from version 937 to version 938.,INFO
2026-09-18 21:09:51.820,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 938 to version 939.,Database 'model_msdb' running the upgrade step from version 938 to version 939.,INFO
2026-09-18 21:09:51.860,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 939 to version 940.,Database 'model_msdb' running the upgrade step from version 939 to version 940.,INFO
2026-09-18 21:09:51.890,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 940 to version 941.,Database 'model_msdb' running the upgrade step from version 940 to version 941.,INFO
2026-09-18 21:09:51.920,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 941 to version 942.,Database 'model_msdb' running the upgrade step from version 941 to version 942.,INFO
2026-09-18 21:09:51.950,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 942 to version 943.,Database 'model_msdb' running the upgrade step from version 942 to version 943.,INFO
2026-09-18 21:09:52.070,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 943 to version 944.,Database 'model_msdb' running the upgrade step from version 943 to version 944.,INFO
2026-09-18 21:09:52.100,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 944 to version 945.,Database 'model_msdb' running the upgrade step from version 944 to version 945.,INFO
2026-09-18 21:09:52.180,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 945 to version 946.,Database 'model_msdb' running the upgrade step from version 945 to version 946.,INFO
2026-09-18 21:09:52.220,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 946 to version 947.,Database 'model_msdb' running the upgrade step from version 946 to version 947.,INFO
2026-09-18 21:09:52.250,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 947 to version 948.,Database 'model_msdb' running the upgrade step from version 947 to version 948.,INFO
2026-09-18 21:09:52.290,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 948 to version 949.,Database 'model_msdb' running the upgrade step from version 948 to version 949.,INFO
2026-09-18 21:09:52.330,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 949 to version 950.,Database 'model_msdb' running the upgrade step from version 949 to version 950.,INFO
2026-09-18 21:09:52.360,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 950 to version 951.,Database 'model_msdb' running the upgrade step from version 950 to version 951.,INFO
2026-09-18 21:09:52.420,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 951 to version 952.,Database 'model_msdb' running the upgrade step from version 951 to version 952.,INFO
2026-09-18 21:09:52.450,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 952 to version 953.,Database 'model_msdb' running the upgrade step from version 952 to version 953.,INFO
2026-09-18 21:09:52.490,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 953 to version 954.,Database 'model_msdb' running the upgrade step from version 953 to version 954.,INFO
2026-09-18 21:09:52.520,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 954 to version 955.,Database 'model_msdb' running the upgrade step from version 954 to version 955.,INFO
2026-09-18 21:09:52.540,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 955 to version 956.,Database 'model_msdb' running the upgrade step from version 955 to version 956.,INFO
2026-09-18 21:09:52.640,spid24s,0.0,Database 'model_msdb' running the upgrade step from version 956 to version 957.,Database 'model_msdb' running the upgrade step from version 956 to version 957.,INFO
2026-09-18 21:09:52.770,spid24s,0.0,Resource governor reconfiguration succeeded.,Resource governor reconfiguration succeeded.,CONFIGURATION
2026-09-18 21:09:52.770,spid41s,0.0,Attribute synchronization initialized,Attribute synchronization initialized,INFO
2026-09-18 21:09:52.770,spid24s,0.0,SQL Server Audit is starting the audits. This is an informational message. No user action is required.,SQL Server Audit is starting the audits. This is an informational message. No user action is required.,STARTUP
2026-09-18 21:09:52.770,spid41s,0.0,Attribute synchronization manager initialized,Attribute synchronization manager initialized,INFO
2026-09-18 21:09:52.790,spid24s,0.0,SQL Server Audit has started the audits. This is an informational message. No user action is required.,SQL Server Audit has started the audits. This is an informational message. No user action is required.,STARTUP
2026-09-18 21:09:53.040,spid24s,0.0,"SQL Trace ID 1 was started by login ""sa"".","SQL Trace ID 1 was started by login ""sa"".",STARTUP
2026-09-18 21:09:53.070,spid24s,0.0,Server name is 'fadf03e4e65e'. This is an informational message only. No user action is required.,Server name is 'fadf03e4e65e'. This is an informational message only. No user action is required.,INFO
2026-09-18 21:09:53.180,spid26s,0.0,Clearing tempdb database.,Clearing tempdb database.,INFO
2026-09-18 21:09:53.180,spid60s,0.0,Always On: The availability replica manager is starting. This is an informational message only. No user action is required.,Always On: The availability replica manager is starting. This is an informational message only. No user action is required.,STARTUP
2026-09-18 21:09:53.190,spid56s,0.0,"[4]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0","[4]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO
2026-09-18 21:09:53.190,spid57s,0.0,"[5]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0","[5]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO
2026-09-18 21:09:53.190,spid60s,0.0,Always On: The availability replica manager is waiting for the instance of SQL Server to allow client connections. This is an informational message only. No user action is required.,Always On: The availability replica manager is waiting for the instance of SQL Server to allow client connections. This is an informational message only. No user action is required.,INFO
2026-09-18 21:09:53.200,spid56s,0.0,Starting up database 'msdb'.,Starting up database 'msdb'.,STARTUP
2026-09-18 21:09:53.210,spid57s,0.0,Starting up database 'SteelNort'.,Starting up database 'SteelNort'.,STARTUP
2026-09-18 21:09:53.210,spid57s,0.0,RemoveStaleDbEntries: Cleanup of stale DB entries called for database ID: [5],RemoveStaleDbEntries: Cleanup of stale DB entries called for database ID: [5],INFO
2026-09-18 21:09:53.220,spid57s,0.0,RemoveStaleDbEntries: Cleanup of stale DB entries skipped because master db is not memory optimized. DbId: 5.,RemoveStaleDbEntries: Cleanup of stale DB entries skipped because master db is not memory optimized. DbId: 5.,INFO
2026-09-18 21:09:53.390,spid57s,0.0,Parallel redo is started for database 'SteelNort' with worker pool size [3].,Parallel redo is started for database 'SteelNort' with worker pool size [3].,STARTUP
